task,size_label,seed,shots,replicate,feasible,optimal,gap
channel,8,3,64,23,True,True,0.0
channel,8,3,64,24,True,True,0.0
channel,8,3,64,25,True,True,0.0
channel,8,3,64,26,True,True,0.0
channel,8,3,64,27,True,False,0.04969584516142641
channel,8,3,64,28,True,True,0.0
channel,8,3,64,29,True,True,0.0
channel,8,3,256,0,True,True,0.0
channel,8,3,256,1,True,True,0.0
channel,8,3,256,2,True,True,0.0
channel,8,3,256,3,True,True,0.0
channel,8,3,256,4,True,True,0.0
channel,8,3,256,5,True,True,0.0
channel,8,3,256,6,True,True,0.0
channel,8,3,256,7,True,True,0.0
channel,8,3,256,8,True,True,0.0
channel,8,3,256,9,True,True,0.0
channel,8,3,256,10,True,True,0.0
channel,8,3,256,11,True,True,0.0
channel,8,3,256,12,True,True,0.0
channel,8,3,256,13,True,True,0.0
channel,8,3,256,14,True,True,0.0
channel,8,3,256,15,True,True,0.0
channel,8,3,256,16,True,True,0.0
channel,8,3,256,17,True,True,0.0
channel,8,3,256,18,True,True,0.0
channel,8,3,256,19,True,True,0.0
channel,8,3,256,20,True,True,0.0
channel,8,3,256,21,True,True,0.0
channel,8,3,256,22,True,True,0.0
channel,8,3,256,23,True,True,0.0
channel,8,3,256,24,True,True,0.0
channel,8,3,256,25,True,True,0.0
channel,8,3,256,26,True,True,0.0
channel,8,3,256,27,True,True,0.0
channel,8,3,256,28,True,True,0.0
channel,8,3,256,29,True,True,0.0
channel,8,3,1024,0,True,True,0.0
channel,8,3,1024,1,True,True,0.0
channel,8,3,1024,2,True,True,0.0
channel,8,3,1024,3,True,True,0.0
channel,8,3,1024,4,True,True,0.0
channel,8,3,1024,5,True,True,0.0
channel,8,3,1024,6,True,True,0.0
channel,8,3,1024,7,True,True,0.0
channel,8,3,1024,8,True,True,0.0
channel,8,3,1024,9,True,True,0.0
channel,8,3,1024,10,True,True,0.0
channel,8,3,1024,11,True,True,0.0
channel,8,3,1024,12,True,True,0.0
channel,8,3,1024,13,True,True,0.0
channel,8,3,1024,14,True,True,0.0
channel,8,3,1024,15,True,True,0.0
channel,8,3,1024,16,True,True,0.0
channel,8,3,1024,17,True,True,0.0
channel,8,3,1024,18,True,True,0.0
channel,8,3,1024,19,True,True,0.0
channel,8,3,1024,20,True,True,0.0
channel,8,3,1024,21,True,True,0.0
channel,8,3,1024,22,True,True,0.0
channel,8,3,1024,23,True,True,0.0
channel,8,3,1024,24,True,True,0.0
channel,8,3,1024,25,True,True,0.0
channel,8,3,1024,26,True,True,0.0
channel,8,3,1024,27,True,True,0.0
channel,8,3,1024,28,True,True,0.0
channel,8,3,1024,29,True,True,0.0
channel,8,4,64,0,True,True,0.0
channel,8,4,64,1,True,False,0.04969821065779233
channel,8,4,64,2,True,True,0.0
channel,8,4,64,3,True,True,0.0
channel,8,4,64,4,True,True,0.0
channel,8,4,64,5,True,True,0.0
channel,8,4,64,6,True,True,0.0
channel,8,4,64,7,True,True,0.0
channel,8,4,64,8,True,True,0.0
channel,8,4,64,9,True,True,0.0
channel,8,4,64,10,True,True,0.0
channel,8,4,64,11,True,True,0.0
channel,8,4,64,12,True,True,0.0
channel,8,4,64,13,True,True,0.0
channel,8,4,64,14,True,True,0.0
channel,8,4,64,15,True,True,0.0
channel,8,4,64,16,True,True,0.0
channel,8,4,64,17,True,True,0.0
channel,8,4,64,18,True,True,0.0
channel,8,4,64,19,True,True,0.0
channel,8,4,64,20,True,True,0.0
channel,8,4,64,21,True,True,0.0
channel,8,4,64,22,True,True,0.0
channel,8,4,64,23,True,True,0.0
channel,8,4,64,24,True,True,0.0
channel,8,4,64,25,True,True,0.0
channel,8,4,64,26,True,True,0.0
channel,8,4,64,27,True,True,0.0
channel,8,4,64,28,True,True,0.0
channel,8,4,64,29,True,True,0.0
channel,8,4,256,0,True,True,0.0
channel,8,4,256,1,True,True,0.0
channel,8,4,256,2,True,True,0.0
channel,8,4,256,3,True,True,0.0
channel,8,4,256,4,True,True,0.0
channel,8,4,256,5,True,True,0.0
channel,8,4,256,6,True,True,0.0
channel,8,4,256,7,True,True,0.0
channel,8,4,256,8,True,True,0.0
channel,8,4,256,9,True,True,0.0
channel,8,4,256,10,True,True,0.0
channel,8,4,256,11,True,True,0.0
channel,8,4,256,12,True,True,0.0
channel,8,4,256,13,True,True,0.0
channel,8,4,256,14,True,True,0.0
channel,8,4,256,15,True,True,0.0
channel,8,4,256,16,True,True,0.0
channel,8,4,256,17,True,True,0.0
channel,8,4,256,18,True,True,0.0
channel,8,4,256,19,True,True,0.0
channel,8,4,256,20,True,True,0.0
channel,8,4,256,21,True,True,0.0
channel,8,4,256,22,True,True,0.0
channel,8,4,256,23,True,True,0.0
channel,8,4,256,24,True,True,0.0
channel,8,4,256,25,True,True,0.0
channel,8,4,256,26,True,True,0.0
channel,8,4,256,27,True,True,0.0
channel,8,4,256,28,True,True,0.0
channel,8,4,256,29,True,True,0.0
channel,8,4,1024,0,True,True,0.0
channel,8,4,1024,1,True,True,0.0
channel,8,4,1024,2,True,True,0.0
channel,8,4,1024,3,True,True,0.0
channel,8,4,1024,4,True,True,0.0
channel,8,4,1024,5,True,True,0.0
channel,8,4,1024,6,True,True,0.0
channel,8,4,1024,7,True,True,0.0
channel,8,4,1024,8,True,True,0.0
channel,8,4,1024,9,True,True,0.0
channel,8,4,1024,10,True,True,0.0
channel,8,4,1024,11,True,True,0.0
channel,8,4,1024,12,True,True,0.0
channel,8,4,1024,13,True,True,0.0
channel,8,4,1024,14,True,True,0.0
channel,8,4,1024,15,True,True,0.0
channel,8,4,1024,16,True,True,0.0
channel,8,4,1024,17,True,True,0.0
channel,8,4,1024,18,True,True,0.0
channel,8,4,1024,19,True,True,0.0
channel,8,4,1024,20,True,True,0.0
channel,8,4,1024,21,True,True,0.0
channel,8,4,1024,22,True,True,0.0
channel,8,4,1024,23,True,True,0.0
channel,8,4,1024,24,True,True,0.0
channel,8,4,1024,25,True,True,0.0
channel,8,4,1024,26,True,True,0.0
channel,8,4,1024,27,True,True,0.0
channel,8,4,1024,28,True,True,0.0
channel,8,4,1024,29,True,True,0.0
channel,8,5,64,0,True,True,0.0
channel,8,5,64,1,True,True,0.0
channel,8,5,64,2,True,True,0.0
channel,8,5,64,3,True,True,0.0
channel,8,5,64,4,True,True,0.0
channel,8,5,64,5,True,True,0.0
channel,8,5,64,6,True,True,0.0
channel,8,5,64,7,True,True,0.0
channel,8,5,64,8,True,True,0.0
channel,8,5,64,9,True,False,0.0877961715596748
channel,8,5,64,10,True,True,0.0
channel,8,5,64,11,True,False,0.0877961715596748
channel,8,5,64,12,True,True,0.0
channel,8,5,64,13,True,True,0.0
channel,8,5,64,14,True,True,0.0
channel,8,5,64,15,True,True,0.0
channel,8,5,64,16,True,True,0.0
channel,8,5,64,17,True,True,0.0
channel,8,5,64,18,True,True,0.0
channel,8,5,64,19,True,True,0.0
channel,8,5,64,20,True,True,0.0
channel,8,5,64,21,True,True,0.0
channel,8,5,64,22,True,True,0.0
channel,8,5,64,23,True,True,0.0
channel,8,5,64,24,True,True,0.0
channel,8,5,64,25,True,False,0.0877961715596748
channel,8,5,64,26,True,True,0.0
channel,8,5,64,27,True,True,0.0
channel,8,5,64,28,True,True,0.0
channel,8,5,64,29,True,True,0.0
channel,8,5,256,0,True,True,0.0
channel,8,5,256,1,True,True,0.0
channel,8,5,256,2,True,True,0.0
channel,8,5,256,3,True,True,0.0
channel,8,5,256,4,True,True,0.0
channel,8,5,256,5,True,True,0.0
channel,8,5,256,6,True,True,0.0
channel,8,5,256,7,True,True,0.0
channel,8,5,256,8,True,True,0.0
channel,8,5,256,9,True,True,0.0
channel,8,5,256,10,True,True,0.0
channel,8,5,256,11,True,True,0.0
channel,8,5,256,12,True,True,0.0
channel,8,5,256,13,True,True,0.0
channel,8,5,256,14,True,True,0.0
channel,8,5,256,15,True,True,0.0
channel,8,5,256,16,True,True,0.0
channel,8,5,256,17,True,True,0.0
channel,8,5,256,18,True,True,0.0
channel,8,5,256,19,True,True,0.0
channel,8,5,256,20,True,True,0.0
channel,8,5,256,21,True,True,0.0
channel,8,5,256,22,True,True,0.0
channel,8,5,256,23,True,True,0.0
channel,8,5,256,24,True,True,0.0
channel,8,5,256,25,True,True,0.0
channel,8,5,256,26,True,True,0.0
channel,8,5,256,27,True,True,0.0
channel,8,5,256,28,True,True,0.0
channel,8,5,256,29,True,True,0.0
channel,8,5,1024,0,True,True,0.0
channel,8,5,1024,1,True,True,0.0
channel,8,5,1024,2,True,True,0.0
channel,8,5,1024,3,True,True,0.0
channel,8,5,1024,4,True,True,0.0
channel,8,5,1024,5,True,True,0.0
channel,8,5,1024,6,True,True,0.0
channel,8,5,1024,7,True,True,0.0
channel,8,5,1024,8,True,True,0.0
channel,8,5,1024,9,True,True,0.0
channel,8,5,1024,10,True,True,0.0
channel,8,5,1024,11,True,True,0.0
channel,8,5,1024,12,True,True,0.0
channel,8,5,1024,13,True,True,0.0
channel,8,5,1024,14,True,True,0.0
channel,8,5,1024,15,True,True,0.0
channel,8,5,1024,16,True,True,0.0
channel,8,5,1024,17,True,True,0.0
channel,8,5,1024,18,True,True,0.0
channel,8,5,1024,19,True,True,0.0
channel,8,5,1024,20,True,True,0.0
channel,8,5,1024,21,True,True,0.0
channel,8,5,1024,22,True,True,0.0
channel,8,5,1024,23,True,True,0.0
channel,8,5,1024,24,True,True,0.0
channel,8,5,1024,25,True,True,0.0
channel,8,5,1024,26,True,True,0.0
channel,8,5,1024,27,True,True,0.0
channel,8,5,1024,28,True,True,0.0
channel,8,5,1024,29,True,True,0.0
channel,8,6,64,0,True,True,0.0
channel,8,6,64,1,True,True,0.0
channel,8,6,64,2,True,True,0.0
channel,8,6,64,3,True,True,0.0
channel,8,6,64,4,True,True,0.0
channel,8,6,64,5,True,False,0.004499970392528363
channel,8,6,64,6,True,True,0.0
channel,8,6,64,7,True,True,0.0
channel,8,6,64,8,True,True,0.0
channel,8,6,64,9,True,True,0.0
channel,8,6,64,10,True,True,0.0
channel,8,6,64,11,True,True,0.0
channel,8,6,64,12,True,True,0.0
channel,8,6,64,13,True,True,0.0
channel,8,6,64,14,True,True,0.0
channel,8,6,64,15,True,True,0.0
channel,8,6,64,16,True,True,0.0
channel,8,6,64,17,True,False,0.004499970392528363
channel,8,6,64,18,True,True,0.0
channel,8,6,64,19,True,True,0.0
channel,8,6,64,20,True,True,0.0
channel,8,6,64,21,True,True,0.0
channel,8,6,64,22,True,True,0.0
channel,8,6,64,23,True,True,0.0
channel,8,6,64,24,True,True,0.0
channel,8,6,64,25,True,True,0.0
channel,8,6,64,26,True,True,0.0
channel,8,6,64,27,True,True,0.0
channel,8,6,64,28,True,True,0.0
channel,8,6,64,29,True,True,0.0
channel,8,6,256,0,True,True,0.0
channel,8,6,256,1,True,True,0.0
channel,8,6,256,2,True,True,0.0
channel,8,6,256,3,True,True,0.0
channel,8,6,256,4,True,True,0.0
channel,8,6,256,5,True,True,0.0
channel,8,6,256,6,True,True,0.0
channel,8,6,256,7,True,True,0.0
channel,8,6,256,8,True,True,0.0
channel,8,6,256,9,True,True,0.0
channel,8,6,256,10,True,True,0.0
channel,8,6,256,11,True,True,0.0
channel,8,6,256,12,True,True,0.0
channel,8,6,256,13,True,True,0.0
channel,8,6,256,14,True,True,0.0
channel,8,6,256,15,True,True,0.0
channel,8,6,256,16,True,True,0.0
channel,8,6,256,17,True,True,0.0
channel,8,6,256,18,True,True,0.0
channel,8,6,256,19,True,True,0.0
channel,8,6,256,20,True,True,0.0
channel,8,6,256,21,True,True,0.0
channel,8,6,256,22,True,True,0.0
channel,8,6,256,23,True,True,0.0
channel,8,6,256,24,True,True,0.0
channel,8,6,256,25,True,True,0.0
channel,8,6,256,26,True,True,0.0
channel,8,6,256,27,True,True,0.0
channel,8,6,256,28,True,True,0.0
channel,8,6,256,29,True,True,0.0
channel,8,6,1024,0,True,True,0.0
channel,8,6,1024,1,True,True,0.0
channel,8,6,1024,2,True,True,0.0
channel,8,6,1024,3,True,True,0.0
channel,8,6,1024,4,True,True,0.0
channel,8,6,1024,5,True,True,0.0
channel,8,6,1024,6,True,True,0.0
channel,8,6,1024,7,True,True,0.0
channel,8,6,1024,8,True,True,0.0
channel,8,6,1024,9,True,True,0.0
channel,8,6,1024,10,True,True,0.0
channel,8,6,1024,11,True,True,0.0
channel,8,6,1024,12,True,True,0.0
channel,8,6,1024,13,True,True,0.0
channel,8,6,1024,14,True,True,0.0
channel,8,6,1024,15,True,True,0.0
channel,8,6,1024,16,True,True,0.0
channel,8,6,1024,17,True,True,0.0
channel,8,6,1024,18,True,True,0.0
channel,8,6,1024,19,True,True,0.0
channel,8,6,1024,20,True,True,0.0
channel,8,6,1024,21,True,True,0.0
channel,8,6,1024,22,True,True,0.0
channel,8,6,1024,23,True,True,0.0
channel,8,6,1024,24,True,True,0.0
channel,8,6,1024,25,True,True,0.0
channel,8,6,1024,26,True,True,0.0
channel,8,6,1024,27,True,True,0.0
channel,8,6,1024,28,True,True,0.0
channel,8,6,1024,29,True,True,0.0
channel,8,7,64,0,True,True,0.0
channel,8,7,64,1,True,True,0.0
channel,8,7,64,2,True,True,0.0
channel,8,7,64,3,True,True,0.0
channel,8,7,64,4,True,True,0.0
channel,8,7,64,5,True,True,0.0
channel,8,7,64,6,True,True,0.0
channel,8,7,64,7,True,True,0.0
channel,8,7,64,8,True,True,0.0
channel,8,7,64,9,True,True,0.0
channel,8,7,64,10,True,True,0.0
channel,8,7,64,11,True,True,0.0
channel,8,7,64,12,True,True,0.0
channel,8,7,64,13,True,True,0.0
channel,8,7,64,14,True,True,0.0
channel,8,7,64,15,True,True,0.0
channel,8,7,64,16,True,True,0.0
channel,8,7,64,17,True,True,0.0
channel,8,7,64,18,True,True,0.0
channel,8,7,64,19,True,True,0.0
channel,8,7,64,20,True,True,0.0
channel,8,7,64,21,True,True,0.0
channel,8,7,64,22,True,False,0.21436241400442463
channel,8,7,64,23,True,True,0.0
channel,8,7,64,24,True,True,0.0
channel,8,7,64,25,True,True,0.0
channel,8,7,64,26,True,True,0.0
channel,8,7,64,27,True,True,0.0
channel,8,7,64,28,True,True,0.0
channel,8,7,64,29,True,True,0.0
channel,8,7,256,0,True,True,0.0
channel,8,7,256,1,True,True,0.0
channel,8,7,256,2,True,True,0.0
channel,8,7,256,3,True,True,0.0
channel,8,7,256,4,True,True,0.0
channel,8,7,256,5,True,True,0.0
channel,8,7,256,6,True,True,0.0
channel,8,7,256,7,True,True,0.0
channel,8,7,256,8,True,True,0.0
channel,8,7,256,9,True,True,0.0
channel,8,7,256,10,True,True,0.0
channel,8,7,256,11,True,True,0.0
channel,8,7,256,12,True,True,0.0
channel,8,7,256,13,True,True,0.0
channel,8,7,256,14,True,True,0.0
channel,8,7,256,15,True,True,0.0
channel,8,7,256,16,True,True,0.0
channel,8,7,256,17,True,True,0.0
channel,8,7,256,18,True,True,0.0
channel,8,7,256,19,True,True,0.0
channel,8,7,256,20,True,True,0.0
channel,8,7,256,21,True,True,0.0
channel,8,7,256,22,True,True,0.0
channel,8,7,256,23,True,True,0.0
channel,8,7,256,24,True,True,0.0
channel,8,7,256,25,True,True,0.0
channel,8,7,256,26,True,True,0.0
channel,8,7,256,27,True,True,0.0
channel,8,7,256,28,True,True,0.0
channel,8,7,256,29,True,True,0.0
channel,8,7,1024,0,True,True,0.0
channel,8,7,1024,1,True,True,0.0
channel,8,7,1024,2,True,True,0.0
channel,8,7,1024,3,True,True,0.0
channel,8,7,1024,4,True,True,0.0
channel,8,7,1024,5,True,True,0.0
channel,8,7,1024,6,True,True,0.0
channel,8,7,1024,7,True,True,0.0
channel,8,7,1024,8,True,True,0.0
channel,8,7,1024,9,True,True,0.0
channel,8,7,1024,10,True,True,0.0
channel,8,7,1024,11,True,True,0.0
channel,8,7,1024,12,True,True,0.0
channel,8,7,1024,13,True,True,0.0
channel,8,7,1024,14,True,True,0.0
channel,8,7,1024,15,True,True,0.0
channel,8,7,1024,16,True,True,0.0
channel,8,7,1024,17,True,True,0.0
channel,8,7,1024,18,True,True,0.0
channel,8,7,1024,19,True,True,0.0
channel,8,7,1024,20,True,True,0.0
channel,8,7,1024,21,True,True,0.0
channel,8,7,1024,22,True,True,0.0
channel,8,7,1024,23,True,True,0.0
channel,8,7,1024,24,True,True,0.0
channel,8,7,1024,25,True,True,0.0
channel,8,7,1024,26,True,True,0.0
channel,8,7,1024,27,True,True,0.0
channel,8,7,1024,28,True,True,0.0
channel,8,7,1024,29,True,True,0.0
channel,8,8,64,0,True,True,0.0
channel,8,8,64,1,True,False,0.0710614074480111
channel,8,8,64,2,True,True,0.0
channel,8,8,64,3,True,True,0.0
channel,8,8,64,4,True,True,0.0
channel,8,8,64,5,True,True,0.0
channel,8,8,64,6,True,True,0.0
channel,8,8,64,7,True,True,0.0
channel,8,8,64,8,True,True,0.0
channel,8,8,64,9,True,True,0.0
channel,8,8,64,10,True,True,0.0
channel,8,8,64,11,True,True,0.0
channel,8,8,64,12,True,True,0.0
channel,8,8,64,13,True,True,0.0
channel,8,8,64,14,True,True,0.0
channel,8,8,64,15,True,True,0.0
channel,8,8,64,16,True,True,0.0
channel,8,8,64,17,True,False,0.0710614074480111
channel,8,8,64,18,True,True,0.0
channel,8,8,64,19,True,True,0.0
channel,8,8,64,20,True,True,0.0
channel,8,8,64,21,True,True,0.0
channel,8,8,64,22,True,True,0.0
channel,8,8,64,23,True,True,0.0
channel,8,8,64,24,True,True,0.0
channel,8,8,64,25,True,True,0.0
channel,8,8,64,26,True,True,0.0
channel,8,8,64,27,True,True,0.0
channel,8,8,64,28,True,True,0.0
channel,8,8,64,29,True,True,0.0
channel,8,8,256,0,True,True,0.0
channel,8,8,256,1,True,True,0.0
channel,8,8,256,2,True,True,0.0
channel,8,8,256,3,True,True,0.0
channel,8,8,256,4,True,True,0.0
channel,8,8,256,5,True,True,0.0
channel,8,8,256,6,True,True,0.0
channel,8,8,256,7,True,True,0.0
channel,8,8,256,8,True,True,0.0
channel,8,8,256,9,True,True,0.0
channel,8,8,256,10,True,True,0.0
channel,8,8,256,11,True,True,0.0
channel,8,8,256,12,True,True,0.0
channel,8,8,256,13,True,True,0.0
channel,8,8,256,14,True,True,0.0
channel,8,8,256,15,True,True,0.0
channel,8,8,256,16,True,True,0.0
channel,8,8,256,17,True,True,0.0
channel,8,8,256,18,True,True,0.0
channel,8,8,256,19,True,True,0.0
channel,8,8,256,20,True,True,0.0
channel,8,8,256,21,True,True,0.0
channel,8,8,256,22,True,True,0.0
channel,8,8,256,23,True,True,0.0
channel,8,8,256,24,True,True,0.0
channel,8,8,256,25,True,True,0.0
channel,8,8,256,26,True,True,0.0
channel,8,8,256,27,True,True,0.0
channel,8,8,256,28,True,True,0.0
channel,8,8,256,29,True,True,0.0
channel,8,8,1024,0,True,True,0.0
channel,8,8,1024,1,True,True,0.0
channel,8,8,1024,2,True,True,0.0
channel,8,8,1024,3,True,True,0.0
channel,8,8,1024,4,True,True,0.0
channel,8,8,1024,5,True,True,0.0
channel,8,8,1024,6,True,True,0.0
channel,8,8,1024,7,True,True,0.0
channel,8,8,1024,8,True,True,0.0
channel,8,8,1024,9,True,True,0.0
channel,8,8,1024,10,True,True,0.0
channel,8,8,1024,11,True,True,0.0
channel,8,8,1024,12,True,True,0.0
channel,8,8,1024,13,True,True,0.0
channel,8,8,1024,14,True,True,0.0
channel,8,8,1024,15,True,True,0.0
channel,8,8,1024,16,True,True,0.0
channel,8,8,1024,17,True,True,0.0
channel,8,8,1024,18,True,True,0.0
channel,8,8,1024,19,True,True,0.0
channel,8,8,1024,20,True,True,0.0
channel,8,8,1024,21,True,True,0.0
channel,8,8,1024,22,True,True,0.0
channel,8,8,1024,23,True,True,0.0
channel,8,8,1024,24,True,True,0.0
channel,8,8,1024,25,True,True,0.0
channel,8,8,1024,26,True,True,0.0
channel,8,8,1024,27,True,True,0.0
channel,8,8,1024,28,True,True,0.0
channel,8,8,1024,29,True,True,0.0
channel,8,9,64,0,True,True,0.0
channel,8,9,64,1,True,True,0.0
channel,8,9,64,2,True,True,0.0
channel,8,9,64,3,True,True,0.0
channel,8,9,64,4,True,False,0.002905972242348087
channel,8,9,64,5,True,False,0.002905972242348087
channel,8,9,64,6,True,True,0.0
channel,8,9,64,7,True,True,0.0
channel,8,9,64,8,True,True,0.0
channel,8,9,64,9,True,True,0.0
channel,8,9,64,10,True,True,0.0
channel,8,9,64,11,True,True,0.0
channel,8,9,64,12,True,False,0.002905972242348087
channel,8,9,64,13,True,True,0.0
channel,8,9,64,14,True,True,0.0
channel,8,9,64,15,True,True,0.0
channel,8,9,64,16,True,True,0.0
channel,8,9,64,17,True,True,0.0
channel,8,9,64,18,True,True,0.0
channel,8,9,64,19,True,True,0.0
channel,8,9,64,20,True,True,0.0
channel,8,9,64,21,True,True,0.0
channel,8,9,64,22,True,True,0.0
channel,8,9,64,23,True,True,0.0
channel,8,9,64,24,True,True,0.0
channel,8,9,64,25,True,True,0.0
channel,8,9,64,26,True,True,0.0
channel,8,9,64,27,True,True,0.0
channel,8,9,64,28,True,True,0.0
channel,8,9,64,29,True,True,0.0
channel,8,9,256,0,True,True,0.0
channel,8,9,256,1,True,True,0.0
channel,8,9,256,2,True,True,0.0
channel,8,9,256,3,True,True,0.0
channel,8,9,256,4,True,True,0.0
channel,8,9,256,5,True,True,0.0
channel,8,9,256,6,True,True,0.0
channel,8,9,256,7,True,True,0.0
channel,8,9,256,8,True,True,0.0
channel,8,9,256,9,True,True,0.0
channel,8,9,256,10,True,True,0.0
channel,8,9,256,11,True,True,0.0
channel,8,9,256,12,True,True,0.0
channel,8,9,256,13,True,True,0.0
channel,8,9,256,14,True,True,0.0
channel,8,9,256,15,True,True,0.0
channel,8,9,256,16,True,True,0.0
channel,8,9,256,17,True,True,0.0
channel,8,9,256,18,True,True,0.0
channel,8,9,256,19,True,True,0.0
channel,8,9,256,20,True,True,0.0
channel,8,9,256,21,True,True,0.0
channel,8,9,256,22,True,True,0.0
channel,8,9,256,23,True,True,0.0
channel,8,9,256,24,True,True,0.0
channel,8,9,256,25,True,True,0.0
channel,8,9,256,26,True,True,0.0
channel,8,9,256,27,True,True,0.0
channel,8,9,256,28,True,True,0.0
channel,8,9,256,29,True,True,0.0
channel,8,9,1024,0,True,True,0.0
channel,8,9,1024,1,True,True,0.0
channel,8,9,1024,2,True,True,0.0
channel,8,9,1024,3,True,True,0.0
channel,8,9,1024,4,True,True,0.0
channel,8,9,1024,5,True,True,0.0
channel,8,9,1024,6,True,True,0.0
channel,8,9,1024,7,True,True,0.0
channel,8,9,1024,8,True,True,0.0
channel,8,9,1024,9,True,True,0.0
channel,8,9,1024,10,True,True,0.0
channel,8,9,1024,11,True,True,0.0
channel,8,9,1024,12,True,True,0.0
channel,8,9,1024,13,True,True,0.0
channel,8,9,1024,14,True,True,0.0
channel,8,9,1024,15,True,True,0.0
channel,8,9,1024,16,True,True,0.0
channel,8,9,1024,17,True,True,0.0
channel,8,9,1024,18,True,True,0.0
channel,8,9,1024,19,True,True,0.0
channel,8,9,1024,20,True,True,0.0
channel,8,9,1024,21,True,True,0.0
channel,8,9,1024,22,True,True,0.0
channel,8,9,1024,23,True,True,0.0
channel,8,9,1024,24,True,True,0.0
channel,8,9,1024,25,True,True,0.0
channel,8,9,1024,26,True,True,0.0
channel,8,9,1024,27,True,True,0.0
channel,8,9,1024,28,True,True,0.0
channel,8,9,1024,29,True,True,0.0
channel,8,10,64,0,True,True,0.0
channel,8,10,64,1,True,True,0.0
channel,8,10,64,2,True,True,0.0
channel,8,10,64,3,True,True,0.0
channel,8,10,64,4,True,True,0.0
channel,8,10,64,5,True,True,0.0
channel,8,10,64,6,True,True,0.0
channel,8,10,64,7,True,True,0.0
channel,8,10,64,8,True,True,0.0
channel,8,10,64,9,True,True,0.0
channel,8,10,64,10,True,True,0.0
