task,size_label,n_vars,seed,algorithm,profile,shots,cost,optimum,feasible,runtime_s,evals,deadline_s,volatility,success_prob,gamma,beta,delay_s,gap,staleness_loss,deadline_miss,utility,timing_evidence
channel,9,9,18,qaoa_transfer,optimistic,256,1.9684642302727349,1.9684642302727349,True,4.070799332112074e-05,1,0.16052840114219608,0.07969676648163877,0.004603661755520136,0.2593956435378983,1.2715572852225145,0.01506,0.0,0.00120023330321348,False,-0.00120023330321348,modeled_qpu
channel,9,9,18,qaoa_transfer,nominal,256,1.9684642302727349,1.9684642302727349,True,4.070799332112074e-05,1,0.16052840114219608,0.07969676648163877,0.004603661755520136,0.2593956435378983,1.2715572852225145,0.5378000000000001,0.0,0.04286092101382533,True,-2.0428609210138253,modeled_qpu
channel,9,9,18,qaoa_transfer,stressed,256,1.9684642302727349,1.9684642302727349,True,4.070799332112074e-05,1,0.16052840114219608,0.07969676648163877,0.004603661755520136,0.2593956435378983,1.2715572852225145,5.1712,0.0,0.4121279188298504,True,-2.4121279188298503,modeled_qpu
channel,9,9,18,qaoa_transfer,optimistic,1024,1.9684642302727349,1.9684642302727349,True,4.070799332112074e-05,1,0.16052840114219608,0.07969676648163877,0.004603661755520136,0.2593956435378983,1.2715572852225145,0.022740000000000003,0.0,0.001812304469792466,False,-0.001812304469792466,modeled_qpu
channel,9,9,18,qaoa_transfer,nominal,1024,1.9684642302727349,1.9684642302727349,True,4.070799332112074e-05,1,0.16052840114219608,0.07969676648163877,0.004603661755520136,0.2593956435378983,1.2715572852225145,0.5762,0.0,0.04592127684672027,True,-2.04592127684672,modeled_qpu
channel,9,9,18,qaoa_transfer,stressed,1024,1.9684642302727349,1.9684642302727349,True,4.070799332112074e-05,1,0.16052840114219608,0.07969676648163877,0.004603661755520136,0.2593956435378983,1.2715572852225145,5.3248,0.0,0.42436934216143013,True,-2.4243693421614303,modeled_qpu
channel,9,9,19,qaoa_transfer,optimistic,16,4.701803230938875,2.9677756585361585,True,4.1958061046898365e-05,1,0.33162347092556027,0.028097122820865034,0.00452101061785816,0.2593956435378983,1.2715572852225145,0.012660000000000001,0.4370276249545963,0.00035570957491215137,False,-0.43738333452950845,modeled_qpu
channel,9,9,19,qaoa_transfer,nominal,16,4.701803230938875,2.9677756585361585,True,4.1958061046898365e-05,1,0.33162347092556027,0.028097122820865034,0.00452101061785816,0.2593956435378983,1.2715572852225145,0.5258,0.4370276249545963,0.014773467179210836,True,-2.451801092133807,modeled_qpu
channel,9,9,19,qaoa_transfer,stressed,16,4.701803230938875,2.9677756585361585,True,4.1958061046898365e-05,1,0.33162347092556027,0.028097122820865034,0.00452101061785816,0.2593956435378983,1.2715572852225145,5.1232,0.4370276249545963,0.14394717963585574,True,-2.580974804590452,modeled_qpu
channel,9,9,19,qaoa_transfer,optimistic,64,3.121178417532989,2.9677756585361585,True,4.1958061046898365e-05,1,0.33162347092556027,0.028097122820865034,0.00452101061785816,0.2593956435378983,1.2715572852225145,0.01314,0.03866215537332718,0.0003691961938661666,False,-0.03903135156719335,modeled_qpu
channel,9,9,19,qaoa_transfer,nominal,64,3.121178417532989,2.9677756585361585,True,4.1958061046898365e-05,1,0.33162347092556027,0.028097122820865034,0.00452101061785816,0.2593956435378983,1.2715572852225145,0.5282,0.03866215537332718,0.014840900273980911,True,-2.053503055647308,modeled_qpu
channel,9,9,19,qaoa_transfer,stressed,64,3.121178417532989,2.9677756585361585,True,4.1958061046898365e-05,1,0.33162347092556027,0.028097122820865034,0.00452101061785816,0.2593956435378983,1.2715572852225145,5.1328,0.03866215537332718,0.14421691201493603,True,-2.182879067388263,modeled_qpu
channel,9,9,19,qaoa_transfer,optimistic,256,2.9677756585361585,2.9677756585361585,True,4.1958061046898365e-05,1,0.33162347092556027,0.028097122820865034,0.00452101061785816,0.2593956435378983,1.2715572852225145,0.01506,0.0,0.0004231426696822274,False,-0.0004231426696822274,modeled_qpu
channel,9,9,19,qaoa_transfer,nominal,256,2.9677756585361585,2.9677756585361585,True,4.1958061046898365e-05,1,0.33162347092556027,0.028097122820865034,0.00452101061785816,0.2593956435378983,1.2715572852225145,0.5378000000000001,0.0,0.015110632653061217,True,-2.015110632653061,modeled_qpu
channel,9,9,19,qaoa_transfer,stressed,256,2.9677756585361585,2.9677756585361585,True,4.1958061046898365e-05,1,0.33162347092556027,0.028097122820865034,0.00452101061785816,0.2593956435378983,1.2715572852225145,5.1712,0.0,0.14529584153125727,True,-2.145295841531257,modeled_qpu
channel,9,9,19,qaoa_transfer,optimistic,1024,2.9677756585361585,2.9677756585361585,True,4.1958061046898365e-05,1,0.33162347092556027,0.028097122820865034,0.00452101061785816,0.2593956435378983,1.2715572852225145,0.022740000000000003,0.0,0.000638928572946471,False,-0.000638928572946471,modeled_qpu
channel,9,9,19,qaoa_transfer,nominal,1024,2.9677756585361585,2.9677756585361585,True,4.1958061046898365e-05,1,0.33162347092556027,0.028097122820865034,0.00452101061785816,0.2593956435378983,1.2715572852225145,0.5762,0.0,0.016189562169382433,True,-2.0161895621693824,modeled_qpu
channel,9,9,19,qaoa_transfer,stressed,1024,2.9677756585361585,2.9677756585361585,True,4.1958061046898365e-05,1,0.33162347092556027,0.028097122820865034,0.00452101061785816,0.2593956435378983,1.2715572852225145,5.3248,0.0,0.14961155959654213,True,-2.149611559596542,modeled_qpu
channel,9,9,20,qaoa_transfer,optimistic,16,6.846062309312865,5.291246635498655,True,4.0500075556337833e-05,1,0.34112415231169463,0.07742120366981738,0.004522661840458913,0.2593956435378983,1.2715572852225145,0.012660000000000001,0.24713952001835213,0.0009801524384598882,False,-0.24811967245681202,modeled_qpu
channel,9,9,20,qaoa_transfer,nominal,16,6.846062309312865,5.291246635498655,True,4.0500075556337833e-05,1,0.34112415231169463,0.07742120366981738,0.004522661840458913,0.2593956435378983,1.2715572852225145,0.5258,0.24713952001835213,0.04070806888958998,True,-2.287847588907942,modeled_qpu
channel,9,9,20,qaoa_transfer,stressed,16,6.846062309312865,5.291246635498655,True,4.0500075556337833e-05,1,0.34112415231169463,0.07742120366981738,0.004522661840458913,0.2593956435378983,1.2715572852225145,5.1232,0.24713952001835213,0.39664431064120836,True,-2.6437838306595607,modeled_qpu
channel,9,9,20,qaoa_transfer,optimistic,64,7.099484317337181,5.291246635498655,True,4.0500075556337833e-05,1,0.34112415231169463,0.07742120366981738,0.004522661840458913,0.2593956435378983,1.2715572852225145,0.01314,0.2874212038732451,0.0010173146162214004,False,-0.2884385184894665,modeled_qpu
channel,9,9,20,qaoa_transfer,nominal,64,7.099484317337181,5.291246635498655,True,4.0500075556337833e-05,1,0.34112415231169463,0.07742120366981738,0.004522661840458913,0.2593956435378983,1.2715572852225145,0.5282,0.2874212038732451,0.040893879778397535,True,-2.328315083651643,modeled_qpu
channel,9,9,20,qaoa_transfer,stressed,64,7.099484317337181,5.291246635498655,True,4.0500075556337833e-05,1,0.34112415231169463,0.07742120366981738,0.004522661840458913,0.2593956435378983,1.2715572852225145,5.1328,0.2874212038732451,0.3973875541964386,True,-2.6848087580696838,modeled_qpu
channel,9,9,20,qaoa_transfer,optimistic,256,6.846062309312865,5.291246635498655,True,4.0500075556337833e-05,1,0.34112415231169463,0.07742120366981738,0.004522661840458913,0.2593956435378983,1.2715572852225145,0.01506,0.24713952001835213,0.0011659633272674498,False,-0.24830548334561958,modeled_qpu
channel,9,9,20,qaoa_transfer,nominal,256,6.846062309312865,5.291246635498655,True,4.0500075556337833e-05,1,0.34112415231169463,0.07742120366981738,0.004522661840458913,0.2593956435378983,1.2715572852225145,0.5378000000000001,0.24713952001835213,0.04163712333362779,True,-2.28877664335198,modeled_qpu
channel,9,9,20,qaoa_transfer,stressed,256,6.846062309312865,5.291246635498655,True,4.0500075556337833e-05,1,0.34112415231169463,0.07742120366981738,0.004522661840458913,0.2593956435378983,1.2715572852225145,5.1712,0.24713952001835213,0.4003605284173596,True,-2.647500048435712,modeled_qpu
channel,9,9,20,qaoa_transfer,optimistic,1024,5.291246635498655,5.291246635498655,True,4.0500075556337833e-05,1,0.34112415231169463,0.07742120366981738,0.004522661840458913,0.2593956435378983,1.2715572852225145,0.022740000000000003,0.0,0.0017605581714516473,False,-0.0017605581714516473,modeled_qpu
channel,9,9,20,qaoa_transfer,nominal,1024,5.291246635498655,5.291246635498655,True,4.0500075556337833e-05,1,0.34112415231169463,0.07742120366981738,0.004522661840458913,0.2593956435378983,1.2715572852225145,0.5762,0.0,0.044610097554548776,True,-2.044610097554549,modeled_qpu
channel,9,9,20,qaoa_transfer,stressed,1024,5.291246635498655,5.291246635498655,True,4.0500075556337833e-05,1,0.34112415231169463,0.07742120366981738,0.004522661840458913,0.2593956435378983,1.2715572852225145,5.3248,0.0,0.41225242530104356,True,-2.412252425301044,modeled_qpu
channel,9,9,21,qaoa_transfer,optimistic,16,5.980478046688866,0.5780119553853942,True,4.058296326547861e-05,1,0.18145782692668633,0.028321219384300052,0.004715223696685422,0.2593956435378983,1.2715572852225145,0.012660000000000001,3.4235900893311295,0.0003585466374052387,False,-3.423948635968535,modeled_qpu
channel,9,9,21,qaoa_transfer,nominal,16,5.980478046688866,0.5780119553853942,True,4.058296326547861e-05,1,0.18145782692668633,0.028321219384300052,0.004715223696685422,0.2593956435378983,1.2715572852225145,0.5258,3.4235900893311295,0.01489129715226497,True,-5.438481386483394,modeled_qpu
channel,9,9,21,qaoa_transfer,stressed,16,5.980478046688866,0.5780119553853942,True,4.058296326547861e-05,1,0.18145782692668633,0.028321219384300052,0.004715223696685422,0.2593956435378983,1.2715572852225145,5.1232,3.4235900893311295,0.14509527114964602,True,-5.568685360480775,modeled_qpu
channel,9,9,21,qaoa_transfer,optimistic,64,3.7344275302136234,0.5780119553853942,True,4.058296326547861e-05,1,0.18145782692668633,0.028321219384300052,0.004715223696685422,0.2593956435378983,1.2715572852225145,0.01314,2.0002482009442986,0.0003721408227097027,False,-2.000620341767008,modeled_qpu
channel,9,9,21,qaoa_transfer,nominal,64,3.7344275302136234,0.5780119553853942,True,4.058296326547861e-05,1,0.18145782692668633,0.028321219384300052,0.004715223696685422,0.2593956435378983,1.2715572852225145,0.5282,2.0002482009442986,0.014959268078787287,True,-4.0152074690230855,modeled_qpu
channel,9,9,21,qaoa_transfer,stressed,64,3.7344275302136234,0.5780119553853942,True,4.058296326547861e-05,1,0.18145782692668633,0.028321219384300052,0.004715223696685422,0.2593956435378983,1.2715572852225145,5.1328,2.0002482009442986,0.1453671548557353,True,-4.145615355800034,modeled_qpu
channel,9,9,21,qaoa_transfer,optimistic,256,0.5780119553853942,0.5780119553853942,True,4.058296326547861e-05,1,0.18145782692668633,0.028321219384300052,0.004715223696685422,0.2593956435378983,1.2715572852225145,0.01506,0.0,0.0004265175639275588,False,-0.0004265175639275588,modeled_qpu
channel,9,9,21,qaoa_transfer,nominal,256,0.5780119553853942,0.5780119553853942,True,4.058296326547861e-05,1,0.18145782692668633,0.028321219384300052,0.004715223696685422,0.2593956435378983,1.2715572852225145,0.5378000000000001,0.0,0.01523115178487657,True,-2.0152311517848767,modeled_qpu
channel,9,9,21,qaoa_transfer,stressed,256,0.5780119553853942,0.5780119553853942,True,4.058296326547861e-05,1,0.18145782692668633,0.028321219384300052,0.004715223696685422,0.2593956435378983,1.2715572852225145,5.1712,0.0,0.14645468968009243,True,-2.1464546896800925,modeled_qpu
channel,9,9,21,qaoa_transfer,optimistic,1024,0.5780119553853942,0.5780119553853942,True,4.058296326547861e-05,1,0.18145782692668633,0.028321219384300052,0.004715223696685422,0.2593956435378983,1.2715572852225145,0.022740000000000003,0.0,0.0006440245287989833,False,-0.0006440245287989833,modeled_qpu
channel,9,9,21,qaoa_transfer,nominal,1024,0.5780119553853942,0.5780119553853942,True,4.058296326547861e-05,1,0.18145782692668633,0.028321219384300052,0.004715223696685422,0.2593956435378983,1.2715572852225145,0.5762,0.0,0.01631868660923369,True,-2.0163186866092335,modeled_qpu
channel,9,9,21,qaoa_transfer,stressed,1024,0.5780119553853942,0.5780119553853942,True,4.058296326547861e-05,1,0.18145782692668633,0.028321219384300052,0.004715223696685422,0.2593956435378983,1.2715572852225145,5.3248,0.0,0.1508048289775209,True,-2.150804828977521,modeled_qpu
channel,9,9,22,qaoa_transfer,optimistic,16,6.747064607741892,4.917235889404069,True,5.4333009757101536e-05,1,0.489013529465931,0.04606827912989815,0.004488482675287755,0.2593956435378983,1.2715572852225145,0.012660000000000001,0.3092370749684794,0.0005832244137845107,False,-0.3098202993822639,modeled_qpu
channel,9,9,22,qaoa_transfer,nominal,16,6.747064607741892,4.917235889404069,True,5.4333009757101536e-05,1,0.489013529465931,0.04606827912989815,0.004488482675287755,0.2593956435378983,1.2715572852225145,0.5258,0.3092370749684794,0.02422270116650045,True,-2.33345977613498,modeled_qpu
channel,9,9,22,qaoa_transfer,stressed,16,6.747064607741892,4.917235889404069,True,5.4333009757101536e-05,1,0.489013529465931,0.04606827912989815,0.004488482675287755,0.2593956435378983,1.2715572852225145,5.1232,0.3092370749684794,0.2360170076382942,True,-2.5452540826067738,modeled_qpu
channel,9,9,22,qaoa_transfer,optimistic,64,4.955962470844048,4.917235889404069,True,5.4333009757101536e-05,1,0.489013529465931,0.04606827912989815,0.004488482675287755,0.2593956435378983,1.2715572852225145,0.01314,0.006544708063662917,0.0006053371877668617,False,-0.007150045251429779,modeled_qpu
channel,9,9,22,qaoa_transfer,nominal,64,4.955962470844048,4.917235889404069,True,5.4333009757101536e-05,1,0.489013529465931,0.04606827912989815,0.004488482675287755,0.2593956435378983,1.2715572852225145,0.5282,0.006544708063662917,0.024333265036412203,True,-2.030877973100075,modeled_qpu
channel,9,9,22,qaoa_transfer,stressed,64,4.955962470844048,4.917235889404069,True,5.4333009757101536e-05,1,0.489013529465931,0.04606827912989815,0.004488482675287755,0.2593956435378983,1.2715572852225145,5.1328,0.006544708063662917,0.23645926311794122,True,-2.2430039711816043,modeled_qpu
channel,9,9,22,qaoa_transfer,optimistic,256,4.955962470844048,4.917235889404069,True,5.4333009757101536e-05,1,0.489013529465931,0.04606827912989815,0.004488482675287755,0.2593956435378983,1.2715572852225145,0.01506,0.006544708063662917,0.0006937882836962662,False,-0.007238496347359183,modeled_qpu
channel,9,9,22,qaoa_transfer,nominal,256,4.955962470844048,4.917235889404069,True,5.4333009757101536e-05,1,0.489013529465931,0.04606827912989815,0.004488482675287755,0.2593956435378983,1.2715572852225145,0.5378000000000001,0.006544708063662917,0.02477552051605923,True,-2.0313202285797223,modeled_qpu
channel,9,9,22,qaoa_transfer,stressed,256,4.955962470844048,4.917235889404069,True,5.4333009757101536e-05,1,0.489013529465931,0.04606827912989815,0.004488482675287755,0.2593956435378983,1.2715572852225145,5.1712,0.006544708063662917,0.23822828503652932,True,-2.244772993100192,modeled_qpu
channel,9,9,22,qaoa_transfer,optimistic,1024,4.917235889404069,4.917235889404069,True,5.4333009757101536e-05,1,0.489013529465931,0.04606827912989815,0.004488482675287755,0.2593956435378983,1.2715572852225145,0.022740000000000003,0.0,0.0010475926674138841,False,-0.0010475926674138841,modeled_qpu
channel,9,9,22,qaoa_transfer,nominal,1024,4.917235889404069,4.917235889404069,True,5.4333009757101536e-05,1,0.489013529465931,0.04606827912989815,0.004488482675287755,0.2593956435378983,1.2715572852225145,0.5762,0.0,0.026544542434647315,True,-2.0265445424346473,modeled_qpu
channel,9,9,22,qaoa_transfer,stressed,1024,4.917235889404069,4.917235889404069,True,5.4333009757101536e-05,1,0.489013529465931,0.04606827912989815,0.004488482675287755,0.2593956435378983,1.2715572852225145,5.3248,0.0,0.24530437271088165,True,-2.2453043727108817,modeled_qpu
channel,9,9,23,qaoa_transfer,optimistic,16,6.720605341800924,2.769744759216313,True,4.658394027501345e-05,1,0.2611339709881363,0.01447547227160314,0.004591360992484277,0.2593956435378983,1.2715572852225145,0.012660000000000001,1.0480445852270248,0.00018325947895849576,False,-1.0482278447059834,modeled_qpu
channel,9,9,23,qaoa_transfer,nominal,16,6.720605341800924,2.769744759216313,True,4.658394027501345e-05,1,0.2611339709881363,0.01447547227160314,0.004591360992484277,0.2593956435378983,1.2715572852225145,0.5258,1.0480445852270248,0.0076112033204089324,True,-3.055655788547434,modeled_qpu
channel,9,9,23,qaoa_transfer,stressed,16,6.720605341800924,2.769744759216313,True,4.658394027501345e-05,1,0.2611339709881363,0.01447547227160314,0.004591360992484277,0.2593956435378983,1.2715572852225145,5.1232,1.0480445852270248,0.07416073954187721,True,-3.122205324768902,modeled_qpu
channel,9,9,23,qaoa_transfer,optimistic,64,3.9523382941272245,2.769744759216313,True,4.658394027501345e-05,1,0.2611339709881363,0.01447547227160314,0.004591360992484277,0.2593956435378983,1.2715572852225145,0.01314,0.3137065266871699,0.00019020770564886528,False,-0.3138967343928188,modeled_qpu
channel,9,9,23,qaoa_transfer,nominal,64,3.9523382941272245,2.769744759216313,True,4.658394027501345e-05,1,0.2611339709881363,0.01447547227160314,0.004591360992484277,0.2593956435378983,1.2715572852225145,0.5282,0.3137065266871699,0.007645944453860779,True,-2.3213524711410307,modeled_qpu
channel,9,9,23,qaoa_transfer,stressed,64,3.9523382941272245,2.769744759216313,True,4.658394027501345e-05,1,0.2611339709881363,0.01447547227160314,0.004591360992484277,0.2593956435378983,1.2715572852225145,5.1328,0.3137065266871699,0.07429970407568459,True,-2.3880062307628545,modeled_qpu
